variable,value
Cytoplasm_Texture_SumEntropy_Mito_3_03_256,0.13188103348213376
Cytoplasm_Texture_SumEntropy_Mito_5_00_256,0.13154206356546055
Cytoplasm_Texture_SumEntropy_Mito_5_01_256,0.14156730065665407
Cytoplasm_Texture_SumEntropy_Mito_5_02_256,0.13321291132555624
Cytoplasm_Texture_SumEntropy_Mito_5_03_256,0.13813308478116695
Cytoplasm_Texture_SumEntropy_RNA_10_00_256,-0.012272920859073153
Cytoplasm_Texture_SumEntropy_RNA_10_01_256,0.020616029696562288
Cytoplasm_Texture_SumEntropy_RNA_10_02_256,-0.011454394309066127
Cytoplasm_Texture_SumEntropy_RNA_10_03_256,0.003598144364693634
Cytoplasm_Texture_SumEntropy_RNA_3_00_256,-0.04930392746606814
Cytoplasm_Texture_SumEntropy_RNA_3_01_256,-0.03571127650927773
Cytoplasm_Texture_SumEntropy_RNA_3_02_256,-0.05229107761112928
Cytoplasm_Texture_SumEntropy_RNA_3_03_256,-0.041333516220498315
Cytoplasm_Texture_SumEntropy_RNA_5_00_256,-0.03701073628446411
Cytoplasm_Texture_SumEntropy_RNA_5_01_256,-0.022856001277363897
Cytoplasm_Texture_SumEntropy_RNA_5_02_256,-0.03648066312613009
Cytoplasm_Texture_SumEntropy_RNA_5_03_256,-0.03192009486954228
Cytoplasm_Texture_SumVariance_AGP_10_00_256,8.392842247864372
Cytoplasm_Texture_SumVariance_AGP_10_01_256,9.479010838627195
Cytoplasm_Texture_SumVariance_AGP_10_02_256,7.683040625144004
Cytoplasm_Texture_SumVariance_AGP_10_03_256,5.126408385630042
Cytoplasm_Texture_SumVariance_AGP_3_00_256,12.646856034186975
Cytoplasm_Texture_SumVariance_AGP_3_01_256,12.337440941259892
Cytoplasm_Texture_SumVariance_AGP_3_02_256,12.061978094508031
Cytoplasm_Texture_SumVariance_AGP_3_03_256,10.00837474956343
Cytoplasm_Texture_SumVariance_AGP_5_00_256,11.056013002461668
Cytoplasm_Texture_SumVariance_AGP_5_01_256,11.504120582429994
Cytoplasm_Texture_SumVariance_AGP_5_02_256,10.434150494095366
Cytoplasm_Texture_SumVariance_AGP_5_03_256,7.6307999113470295
Cytoplasm_Texture_SumVariance_DNA_10_00_256,-0.3599981427990403
Cytoplasm_Texture_SumVariance_DNA_10_01_256,-0.4205440259019271
Cytoplasm_Texture_SumVariance_DNA_10_02_256,-0.4132369587843402
Cytoplasm_Texture_SumVariance_DNA_10_03_256,-0.26219199351607636
Cytoplasm_Texture_SumVariance_DNA_3_00_256,-0.3562932729645485
Cytoplasm_Texture_SumVariance_DNA_3_01_256,-0.48727795848083444
Cytoplasm_Texture_SumVariance_DNA_3_02_256,-0.5098464353940588
Cytoplasm_Texture_SumVariance_DNA_3_03_256,-0.3688526863159287
Cytoplasm_Texture_SumVariance_DNA_5_00_256,-0.3433857249537299
Cytoplasm_Texture_SumVariance_DNA_5_01_256,-0.4143109827805773
Cytoplasm_Texture_SumVariance_DNA_5_02_256,-0.4726142249998653
Cytoplasm_Texture_SumVariance_DNA_5_03_256,-0.3691176900680362
Cytoplasm_Texture_SumVariance_ER_10_00_256,28.520489345051928
Cytoplasm_Texture_SumVariance_ER_10_01_256,30.837152276653235
Cytoplasm_Texture_SumVariance_ER_10_02_256,27.778011325155276
Cytoplasm_Texture_SumVariance_ER_10_03_256,23.078366220659092
Cytoplasm_Texture_SumVariance_ER_3_00_256,37.85581472231475
Cytoplasm_Texture_SumVariance_ER_3_01_256,38.36034576948137
Cytoplasm_Texture_SumVariance_ER_3_02_256,35.42733876112625
Cytoplasm_Texture_SumVariance_ER_3_03_256,33.30619787471073
Cytoplasm_Texture_SumVariance_ER_5_00_256,35.22019751790817
Cytoplasm_Texture_SumVariance_ER_5_01_256,35.985240654369846
Cytoplasm_Texture_SumVariance_ER_5_02_256,32.64242039028302
Cytoplasm_Texture_SumVariance_ER_5_03_256,29.379197518203085
Cytoplasm_Texture_SumVariance_Mito_10_00_256,29.457304779310544
Cytoplasm_Texture_SumVariance_Mito_10_01_256,25.43277548189075
Cytoplasm_Texture_SumVariance_Mito_10_02_256,27.759787006289272
Cytoplasm_Texture_SumVariance_Mito_10_03_256,26.87969723533884
Cytoplasm_Texture_SumVariance_Mito_3_00_256,35.73181816827942
Cytoplasm_Texture_SumVariance_Mito_3_01_256,34.29654060937847
Cytoplasm_Texture_SumVariance_Mito_3_02_256,35.34479009895426
Cytoplasm_Texture_SumVariance_Mito_3_03_256,34.66672498933743
Cytoplasm_Texture_SumVariance_Mito_5_00_256,33.73646092054788
Cytoplasm_Texture_SumVariance_Mito_5_01_256,31.40981292005704
Cytoplasm_Texture_SumVariance_Mito_5_02_256,32.97512254705809
Cytoplasm_Texture_SumVariance_Mito_5_03_256,31.941337465392746
Cytoplasm_Texture_SumVariance_RNA_10_00_256,25.650651998412506
Cytoplasm_Texture_SumVariance_RNA_10_01_256,25.146068405308636
Cytoplasm_Texture_SumVariance_RNA_10_02_256,24.873256047052326
Cytoplasm_Texture_SumVariance_RNA_10_03_256,19.18329868280316
Cytoplasm_Texture_SumVariance_RNA_3_00_256,35.01318906905351
Cytoplasm_Texture_SumVariance_RNA_3_01_256,35.36451702034613
Cytoplasm_Texture_SumVariance_RNA_3_02_256,33.6269152036657
Cytoplasm_Texture_SumVariance_RNA_3_03_256,29.558660718833742
Cytoplasm_Texture_SumVariance_RNA_5_00_256,32.19259192554954
Cytoplasm_Texture_SumVariance_RNA_5_01_256,32.64864239969485
Cytoplasm_Texture_SumVariance_RNA_5_02_256,31.185122717598745
Cytoplasm_Texture_SumVariance_RNA_5_03_256,25.664123714101258
Cytoplasm_Texture_Variance_AGP_10_00_256,2.8065937408890855
Cytoplasm_Texture_Variance_AGP_10_01_256,3.831548207936955
Cytoplasm_Texture_Variance_AGP_10_02_256,2.5691300099882275
Cytoplasm_Texture_Variance_AGP_10_03_256,2.0247900893035196
Cytoplasm_Texture_Variance_AGP_3_00_256,3.273301090605201
Cytoplasm_Texture_Variance_AGP_3_01_256,3.2684231421345302
Cytoplasm_Texture_Variance_AGP_3_02_256,3.065604083753938
Cytoplasm_Texture_Variance_AGP_3_03_256,2.6266929774852112
Cytoplasm_Texture_Variance_AGP_5_00_256,3.0208684081597967
Cytoplasm_Texture_Variance_AGP_5_01_256,3.2890618615321396
Cytoplasm_Texture_Variance_AGP_5_02_256,2.7507985092886083
Cytoplasm_Texture_Variance_AGP_5_03_256,2.1602892337795954
Cytoplasm_Texture_Variance_DNA_10_00_256,-0.16429698550372518
Cytoplasm_Texture_Variance_DNA_10_01_256,-0.15700615778965515
Cytoplasm_Texture_Variance_DNA_10_02_256,-0.1846401670764059
Cytoplasm_Texture_Variance_DNA_10_03_256,-0.0835205574197721
Cytoplasm_Texture_Variance_DNA_3_00_256,-0.15111522238629088
Cytoplasm_Texture_Variance_DNA_3_01_256,-0.1846746344176982
Cytoplasm_Texture_Variance_DNA_3_02_256,-0.18895806397345377
Cytoplasm_Texture_Variance_DNA_3_03_256,-0.15852252742155948
Cytoplasm_Texture_Variance_DNA_5_00_256,-0.16074331828684663
Cytoplasm_Texture_Variance_DNA_5_01_256,-0.17245177465216166
Cytoplasm_Texture_Variance_DNA_5_02_256,-0.1974718089851848
Cytoplasm_Texture_Variance_DNA_5_03_256,-0.16418187569967263
Cytoplasm_Texture_Variance_ER_10_00_256,9.598979001400995
Cytoplasm_Texture_Variance_ER_10_01_256,11.371639145403385
Cytoplasm_Texture_Variance_ER_10_02_256,9.73989587839593
Cytoplasm_Texture_Variance_ER_10_03_256,9.833430362330216
Cytoplasm_Texture_Variance_ER_3_00_256,9.683806954772892
Cytoplasm_Texture_Variance_ER_3_01_256,10.064710461469833
Cytoplasm_Texture_Variance_ER_3_02_256,9.167803495594189
Cytoplasm_Texture_Variance_ER_3_03_256,8.912088393500744
Cytoplasm_Texture_Variance_ER_5_00_256,9.449207628691711
Cytoplasm_Texture_Variance_ER_5_01_256,10.317363065600418
Cytoplasm_Texture_Variance_ER_5_02_256,9.03335890957067
Cytoplasm_Texture_Variance_ER_5_03_256,8.79236469629112
Cytoplasm_Texture_Variance_Mito_10_00_256,9.426296972988673
Cytoplasm_Texture_Variance_Mito_10_01_256,9.419985872154367
Cytoplasm_Texture_Variance_Mito_10_02_256,8.839631151145388
Cytoplasm_Texture_Variance_Mito_10_03_256,10.439672375278718
Cytoplasm_Texture_Variance_Mito_3_00_256,9.189087940741265
Cytoplasm_Texture_Variance_Mito_3_01_256,8.979997232653341
Cytoplasm_Texture_Variance_Mito_3_02_256,9.021697794901739
Cytoplasm_Texture_Variance_Mito_3_03_256,9.122452865421034
Cytoplasm_Texture_Variance_Mito_5_00_256,9.081954344838278
Cytoplasm_Texture_Variance_Mito_5_01_256,8.877600359869785
Cytoplasm_Texture_Variance_Mito_5_02_256,8.799602009379946
Cytoplasm_Texture_Variance_Mito_5_03_256,9.188462960116487
Cytoplasm_Texture_Variance_RNA_10_00_256,9.14251078939379
Cytoplasm_Texture_Variance_RNA_10_01_256,11.583207173128345
Cytoplasm_Texture_Variance_RNA_10_02_256,8.951654009829031
Cytoplasm_Texture_Variance_RNA_10_03_256,8.309391406946064
Cytoplasm_Texture_Variance_RNA_3_00_256,9.097755017112732
Cytoplasm_Texture_Variance_RNA_3_01_256,9.486148392760288
Cytoplasm_Texture_Variance_RNA_3_02_256,8.728427493012408
Cytoplasm_Texture_Variance_RNA_3_03_256,7.911754615419193
Cytoplasm_Texture_Variance_RNA_5_00_256,8.985267730151977
Cytoplasm_Texture_Variance_RNA_5_01_256,9.741922885582998
Cytoplasm_Texture_Variance_RNA_5_02_256,8.619779812402191
Cytoplasm_Texture_Variance_RNA_5_03_256,7.631927111124524
Image_Granularity_10_AGP,1.309991896144307
Image_Granularity_10_DNA,-1.5484921342722298
Image_Granularity_10_ER,1.2066287615608717
Image_Granularity_10_Mito,1.0254952225888947
Image_Granularity_10_RNA,1.2155703576324746
Image_Granularity_11_AGP,0.9608247704587279
Image_Granularity_11_DNA,-0.4636147371872037
Image_Granularity_11_ER,0.9309148695740282
Image_Granularity_11_Mito,0.7399703684261412
Image_Granularity_11_RNA,0.9794698763253729
Image_Granularity_12_AGP,0.80174912041257
Image_Granularity_12_DNA,-0.1354185165463992
Image_Granularity_12_ER,0.5664088603888967
Image_Granularity_12_Mito,0.3292219480272972
Image_Granularity_12_RNA,0.7186368937680374
Image_Granularity_13_AGP,0.4002096091205093
Image_Granularity_13_DNA,-0.024561230502417514
Image_Granularity_13_ER,0.22883473033087248
Image_Granularity_13_Mito,0.027202230950561672
Image_Granularity_13_RNA,0.6556039352923717
Image_Granularity_14_AGP,0.23894258643418076
Image_Granularity_14_DNA,0.03768261207820453
Image_Granularity_14_ER,0.0597170018380605
Image_Granularity_14_Mito,-0.13622276071734635
Image_Granularity_14_RNA,0.3141146938818692
Image_Granularity_15_AGP,0.09331565765079722
Image_Granularity_15_DNA,0.08831279279536786
Image_Granularity_15_ER,-0.08912089318921135
Image_Granularity_15_Mito,-0.055002136078537045
Image_Granularity_15_RNA,0.10155281169350229
Image_Granularity_16_AGP,0.021752209488851978
Image_Granularity_16_DNA,0.04269153765808635
Image_Granularity_16_ER,0.022912073676896405
Image_Granularity_16_Mito,-0.09450276038794352
Image_Granularity_16_RNA,0.08989415090308353
Image_Granularity_1_AGP,-0.5158524449424553
Image_Granularity_1_DNA,0.006664610918200961
Image_Granularity_1_ER,-0.2211256217945528
Image_Granularity_1_Mito,-0.6898641282655307
Image_Granularity_1_RNA,-0.15572599404282858
Image_Granularity_2_AGP,-0.38497610417456873
Image_Granularity_2_DNA,0.0101654027098899
Image_Granularity_2_ER,-0.25423439273770565
Image_Granularity_2_Mito,-0.565958673738316
Image_Granularity_2_RNA,-0.11041221361155146
Image_Granularity_3_AGP,-0.28601774447533695
Image_Granularity_3_DNA,0.24118667642603253
Image_Granularity_3_ER,-0.1254621887699461
Image_Granularity_3_Mito,-0.15054295283592076
Image_Granularity_3_RNA,0.04283372852186636
Image_Granularity_4_AGP,-0.02521804499724692
Image_Granularity_4_DNA,0.5425888238437194
Image_Granularity_4_ER,-0.011259988430344578
Image_Granularity_4_Mito,0.016474804572951307
Image_Granularity_4_RNA,0.11499428122882523
Image_Granularity_5_AGP,0.16059608031822006
Image_Granularity_5_DNA,1.065191381519401
Image_Granularity_5_ER,0.17246178744123064
Image_Granularity_5_Mito,0.30407048352388927
Image_Granularity_5_RNA,0.24174933358807893
Image_Granularity_6_AGP,0.36222091564591263
Image_Granularity_6_DNA,2.1573422416497943
Image_Granularity_6_ER,0.39970898313675696
Image_Granularity_6_Mito,0.5066851904362272
Image_Granularity_6_RNA,0.44277126999853533
Image_Granularity_7_AGP,0.6464867686746092
Image_Granularity_7_DNA,2.176096926147041
Image_Granularity_7_ER,0.8567550477127632
Image_Granularity_7_Mito,0.7494847925470747
Image_Granularity_7_RNA,0.8413900134890557
Image_Granularity_8_AGP,1.1635913098105652
Image_Granularity_8_DNA,-0.6036394176102803
Image_Granularity_8_ER,1.1175598891888892
Image_Granularity_8_Mito,1.1038562807431782
Image_Granularity_8_RNA,1.1552559301861602
Image_Granularity_9_AGP,1.446240732649347
Image_Granularity_9_DNA,-2.152729617467002
Image_Granularity_9_ER,1.289578233389308
Image_Granularity_9_Mito,1.2731686595523863
Image_Granularity_9_RNA,1.277716237756508
Image_ImageQuality_Correlation_OrigAGP_10,0.0038041350697577813
Image_ImageQuality_Correlation_OrigAGP_20,-0.024956984993520545
Image_ImageQuality_Correlation_OrigAGP_5,0.032573796378617036
Image_ImageQuality_Correlation_OrigAGP_50,-0.042479172373517955
Image_ImageQuality_Correlation_OrigDNA_10,-0.013599006837187086
Image_ImageQuality_Correlation_OrigDNA_20,-0.033683862838271295
Image_ImageQuality_Correlation_OrigDNA_5,0.004056322088067658
Image_ImageQuality_Correlation_OrigDNA_50,-0.0065287464122603025
Image_ImageQuality_Correlation_OrigER_10,0.017625194248175696
Image_ImageQuality_Correlation_OrigER_20,-0.007372778539721953
Image_ImageQuality_Correlation_OrigER_5,0.017843679619669078
Image_ImageQuality_Correlation_OrigER_50,-0.029843640362933868
Image_ImageQuality_Correlation_OrigMito_10,0.05140899833383854
Image_ImageQuality_Correlation_OrigMito_20,-0.003257192219405014
Image_ImageQuality_Correlation_OrigMito_5,0.0700955614773155
Image_ImageQuality_Correlation_OrigMito_50,-0.01831972151869652
Image_ImageQuality_Correlation_OrigRNA_10,0.029871181867397477
Image_ImageQuality_Correlation_OrigRNA_20,0.002157290592790845
Image_ImageQuality_Correlation_OrigRNA_5,0.029570856489526738
Image_ImageQuality_Correlation_OrigRNA_50,-0.031627329581283815
Image_ImageQuality_FocusScore_OrigAGP,0.003287477723437328
Image_ImageQuality_FocusScore_OrigDNA,-0.007178147495163399
Image_ImageQuality_FocusScore_OrigER,0.01048842973107151
Image_ImageQuality_FocusScore_OrigMito,0.005681528870884224
Image_ImageQuality_FocusScore_OrigRNA,0.013081523386826088
Image_ImageQuality_LocalFocusScore_OrigAGP_10,-0.01022580217456135
Image_ImageQuality_LocalFocusScore_OrigAGP_20,-0.01891507357507366
Image_ImageQuality_LocalFocusScore_OrigAGP_5,-0.004135009617307107
Image_ImageQuality_LocalFocusScore_OrigAGP_50,-0.016040074587696136
Image_ImageQuality_LocalFocusScore_OrigDNA_10,0.6520851301469004
Image_ImageQuality_LocalFocusScore_OrigDNA_20,4.959922001040654
Image_ImageQuality_LocalFocusScore_OrigDNA_5,-0.34754232970225096
Image_ImageQuality_LocalFocusScore_OrigDNA_50,-0.821611657958909
Image_ImageQuality_LocalFocusScore_OrigER_10,-0.05921522420443458
Image_ImageQuality_LocalFocusScore_OrigER_20,-0.22341855705223285
Image_ImageQuality_LocalFocusScore_OrigER_5,-0.013448235007683159
Image_ImageQuality_LocalFocusScore_OrigER_50,-0.37509494992721626
Image_ImageQuality_LocalFocusScore_OrigMito_10,0.03359696228359175
Image_ImageQuality_LocalFocusScore_OrigMito_20,0.019931255971118698
Image_ImageQuality_LocalFocusScore_OrigMito_5,0.021630651601691427
Image_ImageQuality_LocalFocusScore_OrigMito_50,-0.01804898100591144
Image_ImageQuality_LocalFocusScore_OrigRNA_10,-0.042678677966857925
Image_ImageQuality_LocalFocusScore_OrigRNA_20,-0.1896668925078392
Image_ImageQuality_LocalFocusScore_OrigRNA_5,-0.0021370374518123667
Image_ImageQuality_LocalFocusScore_OrigRNA_50,-0.3662604941540472
Image_ImageQuality_MADIntensity_OrigAGP,-0.00029895501865616196
Image_ImageQuality_MADIntensity_OrigDNA,-0.0003265873646526357
Image_ImageQuality_MADIntensity_OrigER,-0.0058758558616562335
Image_ImageQuality_MADIntensity_OrigMito,-0.00022180537724499636
Image_ImageQuality_MADIntensity_OrigRNA,-0.004788001639102339
Image_ImageQuality_MaxIntensity_OrigAGP,0.0023202355036649174
Image_ImageQuality_MaxIntensity_OrigDNA,-0.008120812453238563
Image_ImageQuality_MaxIntensity_OrigER,-0.06365349612930189
Image_ImageQuality_MaxIntensity_OrigMito,0.060539469708078636
Image_ImageQuality_MaxIntensity_OrigRNA,0.02281299419299103
Image_ImageQuality_MeanIntensity_OrigAGP,-0.0007652046263676273
Image_ImageQuality_MeanIntensity_OrigDNA,-0.002165878955128707
Image_ImageQuality_MeanIntensity_OrigER,-0.004813066220792965
Image_ImageQuality_MeanIntensity_OrigMito,0.0034072032725835063
Image_ImageQuality_MeanIntensity_OrigRNA,-0.003033189943808268
Image_ImageQuality_MedianIntensity_OrigAGP,-0.0029193770391644615
Image_ImageQuality_MedianIntensity_OrigDNA,-0.0009476872975277465
Image_ImageQuality_MedianIntensity_OrigER,-0.00547861775767146
Image_ImageQuality_MedianIntensity_OrigMito,0.0007922676259416893
Image_ImageQuality_MedianIntensity_OrigRNA,-0.004437068373067928
Image_ImageQuality_MinIntensity_OrigAGP,-0.00024398805469600177
Image_ImageQuality_MinIntensity_OrigDNA,-0.00019980711988799879
Image_ImageQuality_MinIntensity_OrigER,-0.00016010878763472397
Image_ImageQuality_MinIntensity_OrigMito,0.00035511902764060393
Image_ImageQuality_MinIntensity_OrigRNA,0.00008376706672874964
Image_ImageQuality_PercentMaximal_OrigAGP,0.00004945143414511413
Image_ImageQuality_PercentMaximal_OrigDNA,0.00003138216486150741
Image_ImageQuality_PercentMaximal_OrigER,0.0001013650021978443
Image_ImageQuality_PercentMaximal_OrigMito,0.0005684682970652427
Image_ImageQuality_PercentMaximal_OrigRNA,0.0009392836607466644
Image_ImageQuality_PercentMinimal_OrigAGP,-8.199931471608579e-7
Image_ImageQuality_PercentMinimal_OrigDNA,-8.827235433273017e-6
Image_ImageQuality_PercentMinimal_OrigER,-5.613583198282868e-7
Image_ImageQuality_PercentMinimal_OrigMito,-1.0094590834341943e-6
Image_ImageQuality_PercentMinimal_OrigRNA,-8.095157681964338e-7
Image_ImageQuality_PowerLogLogSlope_OrigAGP,-0.12550668621779243
Image_ImageQuality_PowerLogLogSlope_OrigDNA,-0.0020648626640426514
Image_ImageQuality_PowerLogLogSlope_OrigER,-0.12965640463283137
Image_ImageQuality_PowerLogLogSlope_OrigMito,-0.11567752367305165
Image_ImageQuality_PowerLogLogSlope_OrigRNA,-0.07703577712647802
Image_ImageQuality_Scaling_OrigAGP,0.0
Image_ImageQuality_Scaling_OrigDNA,0.0
Image_ImageQuality_Scaling_OrigER,0.0
Image_ImageQuality_Scaling_OrigMito,0.0
Image_ImageQuality_Scaling_OrigRNA,0.0
Image_ImageQuality_StdIntensity_OrigAGP,0.002260103495829822
Image_ImageQuality_StdIntensity_OrigDNA,-0.003928207755271517
Image_ImageQuality_StdIntensity_OrigER,0.002214897752782014
Image_ImageQuality_StdIntensity_OrigMito,0.0048919229175934265
Image_ImageQuality_StdIntensity_OrigRNA,0.0026026958418773703
Image_ImageQuality_ThresholdOtsu_OrigDNA_2W,0.0006428646874747663
Image_ImageQuality_ThresholdOtsu_OrigRNA_3FW,-0.00035506311470608325
Image_ImageQuality_TotalArea_OrigAGP,0.0
Image_ImageQuality_TotalArea_OrigDNA,0.0
Image_ImageQuality_TotalArea_OrigER,0.0
Image_ImageQuality_TotalArea_OrigMito,0.0
Image_ImageQuality_TotalArea_OrigRNA,0.0
Image_ImageQuality_TotalIntensity_OrigAGP,-892.5614384577248
Image_ImageQuality_TotalIntensity_OrigDNA,-2527.0657533979547
Image_ImageQuality_TotalIntensity_OrigER,-5613.696709018493
Image_ImageQuality_TotalIntensity_OrigMito,3974.265574352251
Image_ImageQuality_TotalIntensity_OrigRNA,-3536.8689108573526
Image_Intensity_LowerQuartileIntensity_AGP,-0.0007333068887874551
Image_Intensity_LowerQuartileIntensity_AGP__BackgroundOnly,0.00020129741568991936
Image_Intensity_LowerQuartileIntensity_DNA,-0.0003787053234085725
Image_Intensity_LowerQuartileIntensity_DNA_BackgroundOnly,-0.0002878684369343576
Image_Intensity_LowerQuartileIntensity_ER,-0.0011194417962858538
Image_Intensity_LowerQuartileIntensity_ER__BackgroundOnly,-0.0003652464817976153
Image_Intensity_LowerQuartileIntensity_Mito,0.0008975298494623031
Image_Intensity_LowerQuartileIntensity_Mito_BackgroundOnly,0.0008775513310729456
Image_Intensity_LowerQuartileIntensity_RNA,-0.0009272932799862222
Image_Intensity_LowerQuartileIntensity_RNA_BackgroundOnly,0.00009067336640944477
Image_Intensity_MADIntensity_AGP,-0.00006222002646433657
Image_Intensity_MADIntensity_AGP__BackgroundOnly,0.00013742448156574277
Image_Intensity_MADIntensity_DNA,-0.00019892459867228612
Image_Intensity_MADIntensity_DNA_BackgroundOnly,-1.1410174368077093e-6
Image_Intensity_MADIntensity_ER,-0.003463610143773152
Image_Intensity_MADIntensity_ER__BackgroundOnly,0.0000771105121079988
Image_Intensity_MADIntensity_Mito,-0.000527659620141595
Image_Intensity_MADIntensity_Mito_BackgroundOnly,-0.000019659048495312346
Image_Intensity_MADIntensity_RNA,-0.0032605234093319863
Image_Intensity_MADIntensity_RNA_BackgroundOnly,0.00015166459757819459
Image_Intensity_MaxIntensity_AGP,-0.0009596545777054398
Image_Intensity_MaxIntensity_AGP__BackgroundOnly,0.027148621548691954
Image_Intensity_MaxIntensity_DNA,-0.03988552656340802
Image_Intensity_MaxIntensity_DNA_BackgroundOnly,0.01168495059588964
Image_Intensity_MaxIntensity_ER,-0.035089676513561846
Image_Intensity_MaxIntensity_ER__BackgroundOnly,0.011614661535816511
Image_Intensity_MaxIntensity_Mito,0.012926495952790627
Image_Intensity_MaxIntensity_Mito_BackgroundOnly,0.004410144554054772
Image_Intensity_MaxIntensity_RNA,-0.033549837734957025
Image_Intensity_MaxIntensity_RNA_BackgroundOnly,0.045776780298263375
Image_Intensity_MeanIntensity_AGP,-0.00010688894888608383
Image_Intensity_MeanIntensity_AGP__BackgroundOnly,0.0002505854945480398
Image_Intensity_MeanIntensity_DNA,-0.0011148260137763928
Image_Intensity_MeanIntensity_DNA_BackgroundOnly,-0.0003201171601146843
Image_Intensity_MeanIntensity_ER,-0.0032858882956850505
Image_Intensity_MeanIntensity_ER__BackgroundOnly,-0.0005664588339793157
Image_Intensity_MeanIntensity_Mito,0.0023752641821938787
Image_Intensity_MeanIntensity_Mito_BackgroundOnly,0.0008907937843832555
Image_Intensity_MeanIntensity_RNA,-0.0018977814146119193
Image_Intensity_MeanIntensity_RNA_BackgroundOnly,-0.000053167620224647805
Image_Intensity_MedianIntensity_AGP,-0.0021126662612654724
Image_Intensity_MedianIntensity_AGP__BackgroundOnly,0.0005127916742368626
Image_Intensity_MedianIntensity_DNA,-0.0005078661903744538
Image_Intensity_MedianIntensity_DNA_BackgroundOnly,-0.00029717421224569377
Image_Intensity_MedianIntensity_ER,-0.003925909939945821
Image_Intensity_MedianIntensity_ER__BackgroundOnly,-0.000337010888598593
Image_Intensity_MedianIntensity_Mito,0.0005249794558641311
Image_Intensity_MedianIntensity_Mito_BackgroundOnly,0.0008432296202621445
Image_Intensity_MedianIntensity_RNA,-0.0033934738843160884
Image_Intensity_MedianIntensity_RNA_BackgroundOnly,0.00013870562258492928
Image_Intensity_MinIntensity_AGP,-0.00004390991245549228
Image_Intensity_MinIntensity_AGP__BackgroundOnly,-0.00004374414587294325
Image_Intensity_MinIntensity_DNA,-0.00018854405403342662
Image_Intensity_MinIntensity_DNA_BackgroundOnly,-0.0001515409468317288
Image_Intensity_MinIntensity_ER,-0.00014364725094172554
Image_Intensity_MinIntensity_ER__BackgroundOnly,-0.00014364780491655266
Image_Intensity_MinIntensity_Mito,0.00022404685614431445
Image_Intensity_MinIntensity_Mito_BackgroundOnly,0.00021498583654121865
Image_Intensity_MinIntensity_RNA,0.00012675745594816428
Image_Intensity_MinIntensity_RNA_BackgroundOnly,0.00012675770626241684
Image_Intensity_PercentMaximal_AGP,-3.727836883626878e-8
Image_Intensity_PercentMaximal_AGP__BackgroundOnly,-0.00004853455634760872
Image_Intensity_PercentMaximal_DNA,-8.304195944219828e-7
Image_Intensity_PercentMaximal_DNA_BackgroundOnly,-0.00005529156205966465
Image_Intensity_PercentMaximal_ER,-1.9483007032519577e-6
Image_Intensity_PercentMaximal_ER__BackgroundOnly,-0.000048946260528968206
Image_Intensity_PercentMaximal_Mito,5.174034213708555e-7
Image_Intensity_PercentMaximal_Mito_BackgroundOnly,-0.000048169944938310086
Image_Intensity_PercentMaximal_RNA,1.6101816401421145e-6
Image_Intensity_PercentMaximal_RNA_BackgroundOnly,-0.000049018585561526565
Image_Intensity_StdIntensity_AGP,0.0010188390860177935
Image_Intensity_StdIntensity_AGP__BackgroundOnly,0.00032684810819878877
Image_Intensity_StdIntensity_DNA,-0.001957379792721886
Image_Intensity_StdIntensity_DNA_BackgroundOnly,0.00012729132001082345
Image_Intensity_StdIntensity_ER,0.0011598957389503933
Image_Intensity_StdIntensity_ER__BackgroundOnly,-0.00044249356697548844
Image_Intensity_StdIntensity_Mito,0.003181173880613447
Image_Intensity_StdIntensity_Mito_BackgroundOnly,0.00014561608429774234
Image_Intensity_StdIntensity_RNA,0.0012179110833215692
Image_Intensity_StdIntensity_RNA_BackgroundOnly,0.0005009886446126466
Image_Intensity_TotalArea_AGP,0.0
Image_Intensity_TotalArea_AGP__BackgroundOnly,30379.776961549003
Image_Intensity_TotalArea_DNA,0.0
Image_Intensity_TotalArea_DNA_BackgroundOnly,30379.776961549003
Image_Intensity_TotalArea_ER,0.0
Image_Intensity_TotalArea_ER__BackgroundOnly,30379.776961549003
Image_Intensity_TotalArea_Mito,0.0
Image_Intensity_TotalArea_Mito_BackgroundOnly,30379.776961549003
Image_Intensity_TotalArea_RNA,0.0
Image_Intensity_TotalArea_RNA_BackgroundOnly,30379.776961549003
Image_Intensity_TotalIntensity_AGP,-125.21779337076282
Image_Intensity_TotalIntensity_AGP__BackgroundOnly,438.1914455715048
Image_Intensity_TotalIntensity_DNA,-1300.263332913209
Image_Intensity_TotalIntensity_DNA_BackgroundOnly,200.5282319665576
Image_Intensity_TotalIntensity_ER,-3833.235826956485
Image_Intensity_TotalIntensity_ER__BackgroundOnly,194.55931844326582
Image_Intensity_TotalIntensity_Mito,2770.188546500996
Image_Intensity_TotalIntensity_Mito_BackgroundOnly,827.6896507732106
Image_Intensity_TotalIntensity_RNA,-2213.4114626345636
Image_Intensity_TotalIntensity_RNA_BackgroundOnly,303.95198986982746
Image_Intensity_UpperQuartileIntensity_AGP,-0.0014679870366160527
Image_Intensity_UpperQuartileIntensity_AGP__BackgroundOnly,0.0005376505612326385
Image_Intensity_UpperQuartileIntensity_DNA,-0.0009596847978674738
Image_Intensity_UpperQuartileIntensity_DNA_BackgroundOnly,-0.00024845548411296214
Image_Intensity_UpperQuartileIntensity_ER,-0.008998907791318678
